clause	polarity
但都说内饰不行，做工不精，价格偏高。购买欲打回原形。	1
现在最不能却准的是油耗，希望有个准确的综合油耗	3
我最高跑过140，高速时车速在120公里以下，车身比较平稳，	5
并线时车身的表现很不错新爱	5
发动机高转速时表现很不错，	5
踩油门发动机相应比较灵敏。	5
V3是我第一辆属于自己的车，动力方面我没有和其它车辆对比过，但是自己行使感觉起步推背感很强，	5
平时驾驶比较小心，动力挺满意的，	5
毕竟1.5的排量在这里，已经很不错了。	5
外观也是不错的，适合各位年轻人开的。	5
VV前后排的空间都很宽敞，	5
本人1.82M，较胖的体型在前后排坐都比较舒适。	5
后备箱的空间足以应付三口之家的旅行所需，	5
可移动的遮物帘比较喜欢，充分体现出SUV的空间优势。	5
优点，好看美观，油耗还算满意，	5
底盘稳定空间宽敞	5
缺点：行驶噪音稍大，价格稍微高点。	1
倒车视线不很满意。	1
骏捷空间大，价格实惠，操控优异，外观大气时尚，	5
综合工况油耗：7.7-9.9L实在的家用轿车，	5
就是内饰颜色有点老。	1
希望内饰方面再有提高。	3
今年5月份在朋友的推荐下买了台七座索兰托，25万左右，全景天窗，适时四驱，配置比较丰富，	5
到现在为止还是很满意的，油耗也不高，	5
今年中秋回老家，七座终于派上用场，	5
第一次开新车回家，亲戚朋友也觉得大气，美观。	5
觉得我眼光不错，感觉还是很有面子的。	5
外观不用多说了，就是比较同级别的其他车型来看，确实比较稳重。	5
前脸敦实大气！	5
屁股很翘很性感呵呵~	5
跑长途耗油相对较少，	5
车身密封性不错，车内音响效果不错。	5
雅阁的路噪八代雅阁2.4开到现在已经近半年了，感觉这款车对路面比较敏感，	1
路面越粗糙，振动和噪音就越大，	1
做了全车隔音，安装缓冲胶后声音小了一些，也低沉些，但仍然很明显。	1
建议对噪音比较在意的朋友慎重考虑这款车。	1
全新爱丽舍10W左右，我比较感兴趣的就是它最新的EMP1平台，	5
说白了，EMP平台的优点主要是能够有效节能减排、大空间、低油耗、丰富的配置和高性价比。	5
全新爱丽舍的底盘不错，跑长途下来不会很累。	5
思域的设计让我很满意，	5
已经开了半年了，大毛病没有，各方面无压力，	5
操控很好，	5
最喜欢晚上开车，看着梦幻的仪表盘，很开心，很享受开车的过程。	5
英朗的车重达到了1380KG，应该说在同级别的车重是最重的，可见在做工上有多大的料。	5
虽然减震有点偏硬，	1
但是我们走的道路都是“康庄大道”，应该没有问题的。	5
内饰也是没说的，做工细致，	5
特别是接缝的处理，隔音棉等等都是一级品，没有黑心作怪。	5
这车的价格合适，空间大！	5
做工在同级别中算上乘了。	5
不满意的是感恩版的内饰配置乞丐大家了，要什么没什么。	1
环保和经济性能的平衡是它的特点，	5
美观大方，同级别车具有价格优势。	5
空间大内饰也还可以。	5
给人第一感觉不错。	5
屁股有面包的影子，	1
希望重新设计，彻底摆脱面包这个概念。	3
下雨天大灯里面有雾，	1
还有就是仪表盘有点落后，一点都不时尚，设计师们应该好好想想啦！	1
外观大灯犀利，	5
就是尾部屁股不行啊，不好看	1
还有车轮和车身的间距很大，把轮子显得很小。	1
对3.5T的动力最满意。	5
3.5T涡轮增压发动机，500牛米的扭矩，开起来感觉真心很快，	5
无论是低速还是高速，都能感觉到源源不断的动力储备。	5
综合感觉车子各方面都还不错，	5
油耗也不高，工薪阶层可以接受，	5
平时也就上上班，接送小孩都挺方便的，	5
动力也挺强劲的，有这样的动力和操控不错了	5
甲壳虫经典的外形，配的还是大众的古董发动机，真是说不过去啦。	1
三进两排，10年前的老玩意了。	1
加速性能有限，油耗还高。	1
最满意的就是空间，这个是我真的没有想到的，	5
这个车的空间确实实实在在的，就是给你一种大空间，让你可以任意使用。	5
不满意的是内饰的材料和做工真的很不好。	1
车子的外观真的很赞，	5
尤其是疝气大灯+灯眉，超喜欢车子	5
在起步阶段噪音大，	1
这根车的自重也有关系，还可以接受，	5
减震系统有待提高	1
中控台没有时间显示是一大败笔！	1
仪表盘过于金属感、时尚感、运动感觉，不够优雅美观。	1
方向盘增配的按钮设计简单就是另一败笔，	1
颜色不协调，按钮突出设计手感不好，集中在左侧过于烦锁集中影响操作，这一点的设计应向速腾或凯美锐学习。	1
海马车的标志实在是不好看，	1
这款骑士的内饰做工方面来讲真的太差了！	1
至于价格嘛，应该在10左右一点还差不多！	1
售后维修服务质量实在是需要提高一下了。	1
没买之前想想还可以，	5
买了真后悔，才一个月的时间，毛病就出来了，提速好慢，噪音好响，	1
最主要发动机的声音去售后检查过了，还要等厂家决定，开到六十。	1
方向盘抖得厉害，悲催死了，在等两天还没结果，开到4S店烧了算了	1
还可以吧，车型大方，中控台也喜欢，	5
起步速度有一点点肉肉，	1
A柱好点挡视线，不过习惯了就好，	5
还有就是减震跟胎噪有点大，	1
其它现在还没有什么问题，	5
油耗还比较满意，城郊结合七毛多点一个公里。	5
非常喜欢volt的外形，很帅很有未来感，	5
内饰也很漂亮，中控的液晶屏设计得很巧很精致的感觉，	5
真是期待这车早点在中国上市而且价格也是在我能接受的范围内	3
提车到现在跑了3W公里了。真的感觉买上当了。	1
买的旗舰的内饰之差，全是塑料的。	1
都开1年多了，有时都还有一股味道。	1
动力说起都无语了，高速公路上超个皮卡都超不过无语了，还1.8的。	1
最满意的是，给人有一种人车合一的感觉，漆面比较结实；	5
后备箱空间比较大，符合SUV车型用途的长途旅行；	5
控制平台及门窗处软塑料，感觉比较上档次。	5
但是油耗有点小高啊，	1
但是仔细一想市区驾驶也能够理解了。	5
为了买这个车可没少跑路哈，结果价格就那样了，	1
但是5.1购车优惠送了装饰大礼包，还是为自己省了不少钱哈。	5
这个价格还是不错了，	5
总体来说买的还算值当。	5
空间大、油耗合理、舒适稳定值得赞一个！	5
我的小科是1.6自动挡的开了两万公里了发电机也换了变速箱也漏油。	1
现在开起来减速顿挫感特强跟手动挡脱档感觉一样的	1
而且有时还能听到发动机舱里发出降挡的声音‘啪’的一声。	1
高速上开很稳，	5
关门声有高档次的感觉，	5
最重要的是我的车和日产阳光插了一下，我车掉了一点漆阳光整个凹进去，让领导对国产车有了好感	5
车内做工悬挂不错。	5
比较舒服，而且空间也大。	5
买车时，ssss没有优惠，后来加装的前雾灯和卡宴色进口环保皮座套，都是自己加上去的。	1
车内空间比较宽敞，	5
但高度上的空间不是很大，身高高点的人可能会碰顶了	1
私家车够用了，	5
不过希望能有手动挡的出来，	3
首先试驾福美来，声音确实大了些，但也可以接受，毕竟价格诱人，配置齐全，	5
虽说有些粗糙，但此价位已经是满足了。	5
这款车最大优点就是他的外形，非常的时尚大气，走到哪都吸引眼球，	5
特别是前脸好看，	5
车尾显得臃肿，	1
不过尾灯好看。	5
但是也有缺点就是悬挂有点硬，不是一般的硬，	1
虽说是SUV，但是还很不舒服的。	1
这款车高颜值，低油耗，动力足，	5
虽然也有不完美的地方，但是可以接受，	5
选择它，我不后悔，觉得很值！	5
隔音效果好很舒适	5
最大的惊喜就是动力很好。	5
朗逸质量稳定，小毛病也不多，	5
方向盘灵活轻盈，转向精准到位，驾驶起来非常舒服，有些日系车的感觉。	5
本人11月29日定车，MT运动，55900RMB，送全车装饰！	5
这车试驾时感受：声音很小，动力绝对够用，不是说飚车啊。	5
配置很人性化，5W多，我认为值！	5
内饰虽然朴素但是做功很精致，	5
没有人家想象的微面那种粗糙感，这做工能和A级车比拼下了（纯属个人YY）。	5
因为平时不怎么用这辆车拉货所以没试过这车的车内空间到底有多大，但是后排放倒后的视觉效果看起来空间绝对不小！	5
空间设计挺灵活的，可以坐人也可以拉货，	5
只要把后排座椅有序收起来，就能腾出不少空间用来放货，瞬间由载人车变成载货车，实用性更强。	5
首先就是这款车的外观设计的很时尚，	5
再就是空间比较的大，	5
最重要的是性价比很高，我能够支付的起，	5
但是车无完车，还是有瑕疵的，	1
但是这个价位也不能要求太完美，可以了。	5
前排两座位在起步或转弯的时候有噶噶噶的异响，	1
两个座位都有，声音比较明显，	1
基本上坐我车的都能听到这声音，好像是螺丝接口发出的声音，	1
车子才跑了5000公里，实在是受不了了。	1
B30自动档高配性价比高，	5
配置高大上，送了尾翼。	5
原厂脚垫，性价比高也没有特别不满意的，	5
要是动力再强点就好了，下次换个带T的	1
杰德最吸引人的，无疑是它的外观设计。	5
第一次看到这款车的广告时，就被它完全吸引。	5
它采用轿车与商务车的跨界设计，也带来了比较舒适的驾驶乘坐感受，以及比较实惠的内部乘坐空间。	5
最后希望能够多一些安全配置，让老百姓花的钱值得。	3
本人开1.4T已经跑了1万5了，总的感觉操控性能很不错，	5
驾驭感很强，地盘也足够扎实，	5
而且速度和油耗结合的很满意。	5
唯一的不足是视线不太好，明显要低于同级别轿车。	1
总的来说，在这个价位这个车还是相当不错的，	5
选车就要看你主要用来做什么，启悦这车外观好，空间表现的也不错，操控不错，	5
作为家用车，启悦这车买的不后悔。	5
发动机声音大，	1
点一脚油门后能明显听到像皮卡车或者面包车发动机声音一样额响，让人纠结啊。	1
动力还是不足，	1
此外，底盘低，要注意。	1
个人认为这个仪表盘是有科技感的，不是那10来W车子的液晶仪表盘能比的，	5
沃尔沃很高端大气，	5
运动型包围座椅很好，再也不用担心侧面撞门板去了！	5
不满意的是配件较贵！	1
导航功能和雷达都会反映慢半拍。	1
还有避震有点硬，没有日系车那样软绵，	1
希望以后能改进点舒适度！	3
车重，很稳，感觉很安全，	5
底盘操控性好。	5
跑高速玻璃全开，风的阻力车子很好的吸收了，	5
方向盘一点影响也没有，不跑偏	5
昨天看车了，可以开始预订，81900，价格有点高，这个价格我还是看合资的吧，	1
外观和内饰很给力，	5
但是价格太伤国民心啊，我们工薪族搞不定。	1
加93#100能跑个200公里左右。	5
音质也特别的好	5
2011.12.26曰购车，外观好看，车行驶中感觉也不错，驾驶座位舒适，音响不错，车小洗擦方便。	5
买的新车就让自己去做4轮定位，前车胎还慢撒气，	1
发动机声音比老牛还大，买完就后悔了	1
耗油差距太大，一天5.4一天7.2的玩我呢，	1
A柱宽的能过航母了，转弯什么也看不到，	1
后座卡子都掉下来了，自己上还上不住，后座都掉下来了	1
舒适性比较满意，	5
但整车安全性能太差。	1
你们看看底盘，油管外露突出，稍有外物碰撞油管就很有可能脱落；	1
前防防撞钢梁太薄，后防撞钢梁是2个薄沫；	1
车身铁皮太薄.........	1
空间大设计合理、油耗低、安全性能有保障，	5
综合性能出众，	5
还是比较了许多同类型的车，汉兰达坐得更舒适，	5
储藏的空间也突出四个字，又大又多。	5
新思域安全性做得不错，	5
首先就是新款全系加装了后防撞钢梁，以及增配了侧安全气囊，这让新思域的安全配置上升了一个台阶，	5
再加上驾驶席上的主动式安全保护头枕，可以全方位的保护驾乘者的安全。	5
LD上去好好感受了一番，对新思域的这些方面非常满意。	5
买了3年不到，就开始各种小毛病层出不穷。	1
玻璃升降器坏了N次，关门不严，总是漏风，	1
胎噪很严重，	1
除了中控好看，别的性能真是寒心。	1
舒适性、操控性都好，	5
开车的时候就是觉着耳朵受不了，不知道是车内风压大还是噪音大	1
长安的车一向走的是安全性为准，这款也不例外，	5
但作为国产车，这个价格基本是失去了优势了啊。	1
和北汽的E系列相比，性价比明显有所下降~	1
驾驶不是很舒适	1
柔和发动机的转速响应比较强烈，	1
无论是加速还是收油的时候，都是如此。	1
地板有的时候有特别凌厉的加速，猛收油的时候也有明显的“撮车”。	1
这一点，通过空挡轰油就能感觉到，转速无论上升和下降都很快。	1
车内空间由于轴距的增加而进一步扩大，	5
坐进车内，前排头部的空间宽阔，腿部仍留有较多的富裕空间；	5
后排则有3指左右的头部空间，1拳左右的腿部空间，与同级车水平基本相当，然而相比外形尺寸，睿翼在空间利用率上则有一定的优势。	5
底盘异响，有时有叮当（或嚓啦嚓啦）的金属碰撞声音，郁闷至极，听声音好像是在车左后方向。	1
同样在车左后底部，减速或低速加速时，尤其是车身顿挫时，有吱扭吱扭的声音，	1
服务站查了两次底盘都没有查出原因，恨得我都想把车给砸了，	1
这款车最大优点就是他的外形，非常的时尚大气，走到哪都吸引眼球，	5
特别是前脸好看，	5
车尾显得臃肿，	1
不过尾灯好看。	5
但是也有缺点就是悬挂有点硬，不是一般的硬，	1
虽说是SUV，但是还很不舒服的。	1
外观给人的感觉很灵气，	5
内饰也很优美，	5
觉得在市区里家庭用很省油。	5
到时候希望质量做得更好，	3
还有把车屁股改进一下，现在这也太平了。	3
外观设计的不错，很大方。	5
内部空间不小。	5
迈腾是辆好车，	5
迈腾的技术在这个价位的车子里面是首屈一指的，	5
TSI+DSG的组合把操控性提升到了极致，	5
车子开起很平顺，支持迈腾！	5
最满意的其一是宝马家族引以为傲的操控性，坐上去摸着方向盘感觉就不一样，	5
方向我觉得轻重得当的很是巧妙，过弯的时候基本指哪到哪，速度起来的时候车身也比较平稳。	5
其二自然就是动力了，28的动力已经非常给力了，秒杀市区百分之85的车子不在话下。	5
当然没有任何是完美的，最不满意就是老美的制作工艺了，	1
比起日本的精细还是显得有些粗糙，	1
但是只要老婆喜欢也就够了。	5
外观当然是最喜欢的了，	5
从家族的前脸到侧面小CLS的流线，再带销魂的尾灯，都是我们年轻人拒绝不了的，	5
加上炫酷的无框车门外观给满分一点都不过。	5
总体感觉操作性能还可以，	5
提速比较快。	5
后排空间太小，	1
油耗在同级别车中是比较高的，	1
还有发动机声音较大。	1
对CC这款车，真心的觉得动力给力发动机声音好听四驱系统悬挂系统舒适，	5
没有ACC系统..且不行加装！	1
偶尔有异响但是都可以处理掉	5
原打算今天去定一台，试驾时动力强劲，内饰空间都比较满意，	5
但噪音太大，我老婆在后边都感觉头晕。	1
如果能把噪音降下去，我坚决支持国货。	3
做梦也想不到这汽车质量这么差，	1
电动门窗上下不灵，内装饰一塌糊涂，用垃圾塑料做的，都变形了，	1
汽车油门重，开车时声音好像拖拉机，太次了，	1
问问北京汽车厂领导怎么管质量的，就一外观好看点，其他都是垃圾配置。	1
专门糊弄我们这个档次的消费者吗？	1
其实这个车做得还算中规中矩，	5
价格低廉，试了下性能还不错，操控也都ok，	5
但是为什么不能有点自己的个性呢？	1
如果能脱离mini远一点该多好啊！	1
看那个外观，实在是下不去手！	1
车身重心过高，驾车时有些飘。	1
起步容易熄火，离合器触点太小。	1
换挡手柄结合力较差。	1
手刹有些软。	1
左转弯盲区较大。	1
外形美观大方，多功能方向盘倒车影像定速巡航冷暖空调应有尽有。	5
油耗低我喜欢，	5
一键降窗不喜欢随便一按就到底了	1
缺少行车安全锁。	1
自己的第一部车我喜欢	5
希望厂家继续努力以后换车还换凯翼。	3
我觉得凯美瑞的噪音大。	1
有些人可能不同意这一点，但你将凯美瑞开上高速试试，	1
特别是转速达到3000转以上后，那噪音就让你以为开的是10万元的车了而且发飘。	1
外观漂亮，空间大，	5
内饰一般，动力一般，配置一般。	1
综合一些小细节，觉得厂家非常不大气，甚至很没有良心。	1
操控性好，相当稳。	5
驾驶起来得心应手，行水流云，非常舒服，	5
总的感觉福克斯这车不错，	5
如果厂方在车内饰和空间上能象日系车学习，再加加工，市场营销前景可能会更好。	1
上海大众出这个车就是吭爹的	1
这种配置首先不符合GTI这三个字，	1
增压是单增压，动力不如GTI；	1
悬挂也不是全独立悬挂，控性不如GTI；	1
轮胎是韩泰的，	1
足见上海大众是在极力降低成本，然而卖到15w9这个价格真的很吭爹。	1
和充满张力、时尚运动的前脸相比，尾部设计显得更加敦实有力，	5
高位刹车灯和镀铬亮条交相呼应，	5
后备箱的尾箱盖上有一个微微翘起的弧度，在稳重的同时增加了一些俏皮。	5
说到阳光的不足之处，一个是后排的膝盖位置还是有一点点挤，	1
此外音响部分按键太多，控制太复杂，不够人性化，	1
开车时老是没法分神调音响。	1
最满意的是整车的做工扎实，质量有保证，非常满意沃尔沃这款车。	5
但是还是希望能够改进的是这车的悬挂调校的过硬了，不是很舒服。	3
外观上要求本来不高，但是A30的外观超出了我的预期，感觉很时尚大气，	5
很喜欢内饰的宽敞和布置，	5
方向盘和仪表盘都很好看，	5
虽然不是真皮但是感觉也很有质感。	5
起亚K5真的不错，	5
我买的是2.0顶配，内饰很大豪华，外观也很大气，	5
跑市区油耗高了点，	1
但是长途很省油的，绝对好，	5
希望大家支持。	3
操控性非常灵活，	5
内饰也很简单明了，	5
MG3的这一点跟之前试驾的北汽E系列非常像~	5
油耗方面也算是可以接受的范围~	5
整体感觉不错，驾驶这车在路上会轻松~	5
外形和内饰都很有感觉，	5
颜色更是让人眼前一亮。	5
不错，值得我们爱车的人购买~	5
车的外形和动力都可以，	5
就是给配的轮胎太差了，新车刚跑了100多公里就爆裂了，	1
4S店讲轮胎他们不保修，要想解决这个问题要我去找相关部门鉴定后再打官司，这是什么服务呀！	1
CR-V是一部性价比非常高的一款车，	5
无论动力、空间、外型，都是其吸引人的地方。	5
20W左右的车，如果论综合得分的话，最高的我还是认为是CR-V。	5
和C30比，价格高2万左右，	1
车长、宽、高和轴距、内部空间均小于C30，	1
悬挂也没有任何优势，	1
内部配置和安全配置更不及C30，又是思密达的合资车，看不出任何想买K2的冲动。	1
油门、刹车脚感好，	5
档位清晰，感觉不像是在开车，有点德国车的意思。	5
雨燕车前、侧方外观造型都比较符合我的审美观，	5
截止目前我的车来说，燃油经济型不错.	5
我的赛拉图GLAT是2010年9月22日提车的，开了近2万公里，车辆本身没有出过任何毛病！	5
本人开车也非常小心，也从未与别人擦碰过！	5
不满意的是：2010款低配赛拉图减配太多：	1
没有前雾灯，没有发动机盖，没有前后隔音棉，没有阅读灯，后排没有扶手等等。	1
另外车辆隔音较差，发动机声音较响，胎噪大（锦湖轮胎的原因）。	1
