clause	polarity
而且还有A柱型出风口，这一般比较高端的车才会有吧！	5
空间也很大！	5
自驾游出去！跑个长途坐里面也很舒服！	5
开出去都说像十几万的车	5
以前的款式质量好，做工精细，美观。	5
新款噪音太大，做工粗糙，	1
感觉2.8L柴油款动力不够，越来越差了！	1
甲壳虫经典的外形，配的还是大众的古董发动机，真是说不过去啦。	1
三进两排，10年前的老玩意了。	1
加速性能有限，油耗还高。	1
首先说一下静音让我非常满意，	5
座椅坐在上面真的是一个移动的大沙发，开车几个小时也不会让人感到腰部疲劳。	5
储物空间和乘坐空间都足够大，	5
行李厢空间挺大的，这对于爱旅游的我来说那是相当的完美的	5
在睿翼的深度试驾会上试驾过睿翼，操控性能一流，不愧是弯道之王。	5
加上电动随速转向，操控性能比老马6更上了一个台阶	5
艾力绅内部空间真的不错，坐进去一点都不压抑，调至宽松状态，第二排和第三排腿可伸直，	5
双侧电动滑门，高端大气上档次，	5
好多朋友都觉得这配置很到位。	5
今天刚去试了1.6T手动的，加速还可以啊，不会像有些朋友说的那么肉。	5
但是价格确实贵了点，还一点不讲价的。	1
低配的很不人性，没了雾灯不说，最讨厌的就是后轮的刹车是鼓刹的。	1
总体感觉太贵了，没导航是我最不愿意的！	1
说到阳光的不足之处，一个是后排的膝盖位置还是有一点点挤，	1
此外音响部分按键太多，控制太复杂，不够人性化，	1
开车时老是没法分神调音响。	1
这车主要用于家用还是不错的，	5
超大的空间，只要不是太胖后排坐上4人也不会感觉挤	5
该有的配置都有了，	5
高速的稳定性也相当不错，	5
2.0L的动力在市区和高速的综合油耗在10L左右，相对还是非常满意的。	5
这车的操控、动力和配置都相当不错，	5
家用还是非常实用的，	5
拉风的外形和精美的内饰啦，回头率很高，车内内饰同级别里上等，	5
外形有棱有角，配上好看的盾标，非常拉风啊，	5
而且BOSE音响效果也非常的好，听歌是不用愁了，	5
全景天窗也很好，而且可以打开一半，	5
总而言之，外形内饰都很棒，	5
东风小康V27确实是款很有特色的微车，	5
这款车不但外形越野而且安全性能极高，通过性能极强。	5
整车在不同路段都有超凡的发挥！	5
动力强劲是你创业的优秀帮手	5
对于这车最满意的地方是动力，很强劲的动力，	5
操控也很顺手，指向精准。	5
舍得给油那动力源源不断。	5
当然也有瑕疵，但是还可以，基本都是可以接受的。	4
后排空间挺大的，	5
当时买这车就是看中了后排座椅可以收起来，拉人拉货都可以。	5
车身挺薄的，日系车都这样，跑高速的时候感觉车有点轻。	2
往好处想就是车身轻跑起来省油。	4
操控性突出，耐整，耐操，	5
底盘扎实维修方便维护成本低，	5
配件便宜普及节能环保。	5
通过性超级棒。	5
市场保有量大，口碑好！	5
售后服务好！	5
外形失败，内饰太土，	1
空间还将就可以，	4
买6—8万差不多，高了不好卖。	1
如果动力充沛，还是能吸引部分车迷。	2
操控性好，高速稳，	5
中控台我中意，	5
没USB插口太不爽了，	1
油耗我感觉还能接受，7到8个左右，	4
我开了11500多，500转以上换挡提速没有些人说的那样肉，家用足够了，	4
思域在配置上还是比较先进的，	5
内饰也足够精致梦幻，	5
就是因为它先进的配置才保证了车的安全性能，	5
家里孩子比较多，安全第一，是我选择思域最重要的原因。	5
小奔不错，我开啦一年多没有出过什么毛病，	5
动力还可以，空调不错，	5
市区油耗5.6上高速5.0，就是皮溥了点，	2
几万元的车能做成这样以经很不错啦.	4
车的外形和动力都可以，	5
就是给配的轮胎太差了，新车刚跑了100多公里就爆裂了，	1
4S店讲轮胎他们不保修，要想解决这个问题要我去找相关部门鉴定后再打官司，这是什么服务呀！	1
差得很。	1
动力没力，油耗大，小毛病多，售后是超差，	1
本人是珠海第一辆哈飞骏意车主，7000公里了，换了大灯，水箱风扇，水泵，喷水电机，那是求爹爹似的维修，头痛	1
夏天的炎热迫使我非常无奈的关上四个车窗开启空调，	1
说实在话我很不喜欢关上这四个车窗，哪怕是留些缝隙，为什么？	1
就因为关上车窗后整辆车感觉是异响！	1
离合的异响、“无骨”雨刷的异响、底盘的异响、换档时的异响！	1
诚恳告诫各位网友及将要买车的朋友，此车存在诸多的问题，	1
尤其是自动档，经常无法加速，	1
声音也大，	1
4S店的技术也不咋地，	1
换换小件还行，但主要的问题就不知道解决了。	1
这款车最大的优势就是底盘悬挂，什么路都能轻松HOLD住，适合复杂路段。	5
储物空间设计虽然不起眼，用起来真心方便，	5
带小孩出行，零碎东西、杯子、墨镜都可以解决收纳问题，非常适合家用！	5
小五的脑袋特别圆润，	5
为了达到最漂亮的谐调效果，它那鹰眼式前大灯的设计一看就觉得很威武，	5
还有，内部结构也加入了圆润的设计这一理念，能使其很好地的与车头整体造型搭配，	5
这样的设计让整款车都提升了一个高度与档次。	5
比较满意的地方就是车子油耗跟车子的内部空间，	5
现在百公里油耗7个多，在同类车中算是比较好了，	5
空间上一家三口坐着也比较舒适，	5
外观上感觉设计比较大气，	5
内部装饰也很简单，	5
都是比较实用的配饰，	5
整体给力！	5
启动后车内隔音效果很好，基本听不到发动机声音，	5
高速上了120后，胎噪会比较明显，但都在可接受范围，	4
驾驶很平稳，	5
方向特别轻，	5
舒适性还是非常满意的。	5
车型还是那个经典的车型，这点还是很喜欢的，	5
内饰稍有不足，但还是很齐全，	4
不过现在2012款的8.68万高配版的很不错，	5
真皮座椅+天窗，还是很给力的	5
车的配置也相当丰富，	5
电子手刹，胎压监测，一键启动...在这个价位的车配置也不算低了。	5
买车也有段时间了，各方面操控也挺顺手，还是很满意的。	5
优点：外观流线造型，比例搭配适当，感觉很舒服。	5
缺点：与迈腾相比，除了外壳变化和内饰不同外，其它大同小异，	1
可谓换汤不换药，价格却高出不少，相信买的人的是虚荣心在作怪！	1
去年年底的时候入手的东风标致508旗舰版，操控性真不错。	5
底盘调教很不错，这就保证了舒适的驾乘感和精准的操控性能。	5
跑高速的时候我试过110码时高速过弯和弯道超车，毫无压力啊，	5
我在驾驶座上还是向左拐，没感觉到有侧倾的现象，车身依然稳定，这操控性让人很有安全感。	5
首先是外观，很不错，养眼吸睛；	5
油耗比想象中的低好多，优出预想，本以为得9以上呢，	5
空间大，孩子坐的很舒服，安全舒适，大气。	5
反正是我的最爱！	5
不满意的车内的功能性不是很丰富，	2
总体上来说性价比什么的都比较高了。	5
车的内饰材料材质感觉不是很好，	2
在低音比较重时产生共振，车内后视镜抖动明显，车门饰板什么的也会有震动。	1
在4S店看到门内饰板拆开后里面只有一层透明塑料膜，比富康的内衬材料差太远了。	1
座椅皮面手感不错，	5
可惜座垫上的折皱很快就没有了，变成凹凸不平状，	2
不能不让人觉得遗憾。	2
雪佛兰景程在20-40公里/小时的区间提速慢比较省油。	5
喇叭按钮位置差，标记不明显，在转向时不容易按准。	1
由于引擎盖2段折线下沉，影响视线。	1
买车选车的时候，进入大众4S店，老婆一眼就看中了新朗逸，	5
外形时尚，空间也足够家用，	5
虽然价格相对其它价位的同级别车型稍高一些，	2
最后还是买下了它	4
思域的设计让我很满意，	5
已经开了半年了，大毛病没有，各方面无压力，	5
操控很好，	5
最喜欢晚上开车，看着梦幻的仪表盘，很开心，很享受开车的过程。	5
新爱丽舍开起来很轻便，	5
六十的速度转弯时特别爽，侧倾很小，让人很安心，	5
方向盘的轻重也是比较合适，回馈也很有力度，指向也很清晰。	5
虽然新思域是小众车型，但配置还有性能绝对不低，	5
试驾之后这款车子一点也不像以往日系车给我的印象而更有了德系的稳重大气，	5
跟一般的车比起来，思域十几万的车路感相当好，指向也比较精准。	5
总的来说小三还是挺不错的，	5
虽然有点小瑕疵，但是也能接受，毕竟便宜嘛。	4
而且空间还那么大，动力也还挺足的，性价比真心挺高的。	5
唯一不爽的就是，起步有点肉肉的，	2
家用但是追求动力，选择了1.4T的，确实比1.6提速快多了，	5
加上比1.6优惠的多，所以两款配置的价位差不多了，	5
油耗也不高，	5
在市区平时开开也就7个油，上高架的油耗也就在5个油左右，很满意。	5
买这车绝对后悔，	1
车贵，耗油大，噪音大，	1
星洲售后修理工技术差态度叼，查不出原因又不给你解释。	1
现在感觉这个车开起来跟面包是一样的感觉！	1
我的破车活力版车价5W多，跟这个车的性能不符。	1
隔音效果好很舒适	5
最大的惊喜就是动力很好。	5
朗逸质量稳定，小毛病也不多，	5
方向盘灵活轻盈，转向精准到位，驾驶起来非常舒服，有些日系车的感觉。	5
高尔夫GTI外观酷，性能好，	5
就是价格有点贵。	2
不过好东西自然会贵点。	4
总之大众的车应该是值得信赖的！	5
期待着它的降价！	3
外观上要求本来不高，但是A30的外观超出了我的预期，感觉很时尚大气，	5
很喜欢内饰的宽敞和布置，	5
方向盘和仪表盘都很好看，	5
虽然不是真皮但是感觉也很有质感。	5
在长沙华弘买的。开了一年了，没有什么毛病。	5
油耗100KM才7L，	5
车子相当大气。	5
而且配置也蛮好的。	5
总的来说性价比真的很不错。	5
东标408车皮真厚，	5
油漆不错，高耐腐蚀性能，随便的的蹭一下都没事滴。	5
内饰搪塑面料，手感不错，上档次些。	5
做梦也想不到这汽车质量这么差，	1
电动门窗上下不灵，内装饰一塌糊涂，用垃圾塑料做的，都变形了，	1
汽车油门重，开车时声音好像拖拉机，太次了，	1
问问北京汽车厂领导怎么管质量的，就一外观好看点，其他都是垃圾配置。	1
专门糊弄我们这个档次的消费者吗？	1
车内空间比较宽敞，	5
但高度上的空间不是很大，身高高点的人可能会碰顶了	2
私家车够用了，	4
不过希望能有手动挡的出来，	3
操控性好，高速稳，	5
中控台我中意，	5
没USB插口太不爽了，	1
油耗我感觉还能接受，7到8个左右，	4
我开了11500多，500转以上换挡提速没有些人说的那样肉，家用足够了，	4
前段时间去看车，这款索纳塔八跟同级车比起来是相当不错了，	5
外观和操控性都很好，	5
设计的很到位，	5
开着就让人放心！	5
外观炫酷，内饰漂亮，比同级别其他车漂亮很多，法国人的设计比较独特，别出心裁，大胆，前卫，	5
可能不像神车途观那样被大多数人接受，但绝对能吸引一批忠实拥趸，	5
空间、操控、性价比等都是很棒的，	5
我感觉还是很不错的了。	5
很想买，但是315后发现尚悦用的居然也是锦湖轮胎，很失望啊，	1
舒适版钢制轮毂丑啊！	1
价格方面要是优惠幅度再大些就好了，	2
期望值7.3万元	3
我买时（原来的海景）英伦刚上市宁波。我觉的还可以，	5
价格便宜，耗油量少，空间大。	5
挺合适家庭用，外观也好看。	5
我开了一年多没什么问题！	5
今天有幸在郑州商都路，看到了蓝色的菲亚特500C，确实很给力，	5
特别是方向盘和中控台的设计风格，果然非同凡响啊！	5
兜中子弹稍显不足啊，攒钱奋斗中…	2
第一眼就被它的外表迷住了，感觉不错，	5
动力市区相当满意，	5
买了值得，比一般的紧凑型车有的一比，	5
开车去外面回头率高，	5
座椅高，舒服	5
开起来非常稳，操控性也很不错，	5
空间也很宽敞，	5
到现在为止，我的新帕还没有怎么掉价，保值高啊，	5
心里很是欣慰。	5
家用车，电子助力方向盘非常轻便，	5
底盘没大众扎实，但有很大进步。	5
高速7个多油，平时特别高，上班近，来回4公里，所以平时油耗特别高。	1
悬挂一般，独立悬挂没感觉出来什么特别舒适的。	1
车内密封性较好，隔音效果不错。	5
我的小三加装的是DVD影像，遥控导航，可以轻松获得导航坐标而不用麻烦地输入；	5
全天候实时路况信息，可以让我随时了解拥堵情况，及时调整行驶路线，	5
这样上班出行，很是实用和方便。	5
开始关注酷威的时候正好是旅行版上市的时候，亲眼去4S店看过之后就被酷威给征服了，	5
这半年的感受就是动力不错，	5
操控很稳，安全性高，	5
这些美国车的优点都还在，	5
另外油耗不算很高，	4
还有自带儿童座椅这些配置都很人性化，	5
感觉自己当时选酷威没有错！	5
总体感觉NV200的空间还是很充足的，平时可以拉人也可以载货，	5
后排座椅可以折叠，能腾出不少空间放很多东西。	5
车身没我想象的厚，略显得有些单薄，	2
整体看起来还行。	4
小三还是很不错的，家庭用非常好，	5
省油而且空间也不错，完全能满足一家三口带父母的出行。	5
价格便宜，外观、内饰都比较时尚，	5
工薪族开这车很合适。	5
我只说一个问题就是夏天开空调那个噪音比飞机起飞还大，	1
4s店的人说正常这个就是新桑塔纳，处理不了，解决不了。	1
我都要气疯了。后悔呀。	1
终于接到生活馆的试驾电话了，很激动，能亲眼见证心目中的ceo了，	5
果然没让我失望，那外观，配置，空间，内饰，太满意了。	5
准备入手。	5
提思域大半年了，最大的感受就是中控很方便，	5
数字化的仪表盘很好用，	5
行车过程即安全又方便。	5
用习惯了是会中毒的，小思就是有种让你越来越爱的魅力。	5
车的外形还可以，	5
车的动力最好用1.6l增压发动机提高车的经济和动力性，	3
行李箱后开门最好改成横开，这样有利于装卸行李方便，	3
车的备用轮胎最好不要下悬挂弄得太脏，应改为车内或后门悬挂式的，	3
车的内部装饰和功能也要得到提高。	3
航空头等舱座椅带通风，就是舒服，像个大沙发，	5
空间和舒适度一流。	5
电动门是利器，遥控就可以控制，	5
再加上电动尾门，很方便。	5
车身高度不错，开上感觉就是像是开着越野车，	5
视线挺好，双天窗，特别是后天窗，看星星不错。	5
马自达3底盘转向发飘。	1
电路不好。	1
尤其是后备箱左上角线路，冬季开关后备箱，线路总断。	1
而且保险丝和保险对照表不准。	1
操作方便，节油，个人使用过来大概5毛左右，	5
转弯半径非常小，	5
市内停车入位极为方便，	5
动力也比较强，	5
特别是保养费用便宜。	5
ATS-L不是街上随处可见的那种车，有刚硬的线条，绝对吸引眼球。	5
操控精准，开车的，坐车的都觉得舒服。	5
一个月开总体感觉还不错，可能也因为本人没开过好车，所以没有对比吧。	5
首先内部空间不错，坐五个人不显太挤，	5
动力也比较足，超车时提速还行。	5
车辆整体做工也还不算太粗糙，	4
总之，作为入门车型我觉得还是不错的。	5
最满意的是，给人有一种人车合一的感觉，漆面比较结实；	5
后备箱空间比较大，符合SUV车型用途的长途旅行；	5
控制平台及门窗处软塑料，感觉比较上档次。	5
但是油耗有点小高啊，	2
但是仔细一想市区驾驶也能够理解了。	4
最满意的其一是宝马家族引以为傲的操控性，坐上去摸着方向盘感觉就不一样，	5
方向我觉得轻重得当的很是巧妙，过弯的时候基本指哪到哪，速度起来的时候车身也比较平稳。	5
其二自然就是动力了，28的动力已经非常给力了，秒杀市区百分之85的车子不在话下。	5
当然没有任何是完美的，最不满意就是老美的制作工艺了，	1
比起日本的精细还是显得有些粗糙，	2
但是只要老婆喜欢也就够了。	4
爱琴海蓝颜色的增加，算是新款C2的一大亮点。	5
C2的车型比较饱满，	5
车身整体流畅，看上去很有运动感。	5
新增加的爱琴海蓝色，看起来非常有活力，动感而且时尚，	5
新小虎重新恢复了1.6L手自一体的款式，这让C2在动力和款式上增强了很多优势。	5
差得很。	1
动力没力，油耗大，小毛病多，售后是超差，	1
本人是珠海第一辆哈飞骏意车主，7000公里了，换了大灯，水箱风扇，水泵，喷水电机，那是求爹爹似的维修，头痛	1
首先试驾福美来，声音确实大了些，但也可以接受，毕竟价格诱人，配置齐全，	4
虽说有些粗糙，但此价位已经是满足了。	4
个性的前脸，裸式机车大灯，看了一眼之后就魂飞魄散啊！	5
第一眼看到它就被它迷人的大眼睛吸引了，	5
内饰也是年轻一族的不二选择，	5
如果能把1.4和1.6的发动机提升一下，相信绝对对得起咱性能小钢炮的头衔！	2
内饰很喜欢，特别是仪表盘和中控台。	5
油耗比预期的要好，现在的油耗是8.4	5
总的来说，厂家还是比较厚道的，	5
基本上这就是新车买回来就不用折腾的车。	5
外观朴实但耐看，典型的居家用车。	5
的确非常省油，加上发动机的启停系统，在市区道路等红灯的时候体现比较明显。	5
车身扎实，高速行驶时稳定放心。	5
其实最近今年的BYD进步大家都是有目共睹的，	5
他在配置上和性价比上有了较高的提升。	5
但是，为什么你不试着改变一下外观呢？一辆汽车的外脸是很有用的！	2
海马汽车性价比很高，	5
现在的国产品牌做的都不错，支持哦，	5
价格公道，做工精细，感觉一点也不比合资车差呢。	5
店里服务质量也非常好！	5
买车就是看发动机好不好，铃木VVT发动机全国十大发动机，提速快省油兼顾，	5
提速一点都不含糊油门少踩一下就蹿出去了，驾驶感很好，	5
就是刹车比较软	2
英朗的车重达到了1380KG，应该说在同级别的车重是最重的，可见在做工上有多大的料。	5
虽然减震有点偏硬，	2
但是我们走的道路都是“康庄大道”，应该没有问题的。	4
内饰也是没说的，做工细致，	5
特别是接缝的处理，隔音棉等等都是一级品，没有黑心作怪。	5
最满意的一点自然要数性价比了，	5
7万多能买大这么高配置的车还真是不错，	5
我感觉平常在车上能用到的功能都有了，	5
而且油耗的话也是很低的，很经济的油耗。	5
不满意的就是座椅相对来说比较硬了，	1
减震效果也算一般吧。	1
最满意的还是性价比很高，	5
价格不贵，	5
空间不小，	5
动力1.5的也足够用了.	5
很适合年轻人，	5
车的底盘相当高.	5
当然在做工方面还是希望能够在改进一下。	3
